,local_id,tweet,primary_emotion,anger,disgust,fear,sadness,happiness,surprise
546,1656165707577532417,حالا کار ندارم چقدر با رائفی پور زاویه داریم یا نداریم یه اخلاق خوبی داره ایشون؛ پروژه ای کار نمیکنه یعنی نمیذاره یه کار کاملا تموم شه بعد بره کار بعدیو شروع کنه هرچند تا که بتونه با هم پیش میبره نظام هم باید راجب حجاب و اقتصاد این مدلی باشه؛ وگرنه هیچی جلو نمیره,sadness,1,1,0,1,0,0
547,1628073328970805270,رشته آنجلیناجولی از زنان ایرانی خواسته تا مقداری از موی سرشون رو برای حمایت از زنان ایرانی براش بفرستندتا همشون رو در نمایشگاهی به نمایش بذاره ساده لوحی نیست این سناریو روباورکنیم چجوری باورکنیم اون هم بعداز اینهمه ضربه خوردن,sadness,0,0,1,1,0,1
548,1489333775440166912,الهی بر عجز خود آگاهم و بر بیچارگی خود گواهم خواست خواست تو است من چه خواهم,sadness,1,0,0,1,0,0
549,1397893089159794692,شاگردی از استاد درباره جلب رضایت خدا پرسید استادگفت چند مرتبه به گورستان برو و هر بار به مرده ها توهین کن استاد بعدا پرسید آیا جوابی شنیدی شاگردگفت نه استادگفت برای جلب رضایت خدا همین طور رفتار کن به ستایش ها و نه به تحقیر ها و تمسخر های مردم توجه نکن,anger,1,1,0,1,0,0
550,1500751090203049985,اتفاقات روسیه اکراین فهم مردم جهان را عیار زد میشود گفت ناامیدکننده و تاسف باراست,sadness,1,1,1,1,0,1
551,1636199678311292931,امام صادق ع ملک الموت از کسی که از نمازش محافظت می‌کند نماز را اول وقت می‌خواند شر شیطان را در هنگام مرگ در زمانی که می‌خواهد ایمان انسان‌ها را بگیرد دفع کرده و شهادتین شهادت به یکتایی خدا و نبوت پیامبر اکرم ص را به او تلقین می‌کند,other,0,0,0,0,0,0
552,1595932447392374784,از خیابون رد شدن خطرات خاص خودشو داره ولی اگر راننده و عابر احتیاط کنن تصادفی اتفاق نمیفته نه دیگه تو وقتی اومدی تو خیابون یعنی خطر تصادف رو پذیرفتی پس من باید بیام زیرت بگیرم,fear,1,0,1,1,0,1
553,1517883458948902913,دو روزه عجیب دلم می‌خواد یه بچه بزغاله پیدا کنم بغلش کنم,happiness,0,0,0,1,1,0
554,1616356553593946113,شما هم سیاسی هستید فقط پر سیاست بهتون نگرفته شما هم موقعی که سرشاخ شدید با سیاست میاید و دنبال کامیونیتی میگردید دنبال راه مقابله شما فقط باید واقعیت بهتون عارض بشه امیدوارم هر چه زودتر واقعیت بهتون عارض بشه که بعدا خجالت نکشید از امروزتون,anger,1,1,0,1,0,0
555,1657728508922142721,واگن خانوما پر شده از آقایون اونوقت مادر من باید سر پا بایسته این آقایون که شعور ندارن حداقل یه مامور تو هر ایستگاه بزارید,anger,1,1,1,1,0,1
556,1659679166646607873,شده از درد بخندی که نبارد چشمت من در این خنده پرذغصه مهارت دارم,happiness,0,0,0,0,1,0
557,1652694650707144704,خط قرمز این دولت رانت مافیا و ویژه‌خواری است,disgust,1,1,1,1,0,1
558,1620372534247161857, هرجا سخن از خفه کردن و خفقان است نام حاجی دلیگانی بر تارک ان میدرخشد لعنت خدا بر او باد خانم صالحی مبارکه تو دیگه چرا خر شدی,disgust,1,1,0,1,0,1
559,1585654302760124418,حاوی صحنه های دلخراش فیلم کامل حادثه تروریستی شاهچراغ شیراز,sadness,1,1,1,1,0,1
560,1659922014277083138,دردناک ترین چیزی که امروز دیدم این بود که یه خانمه وسط خیابون طوری زد تو صورت بچه ساله اش دقت کنید بچه ساله ای که تازه راه میره که از صدایی که ایجاد کرد منو دوستام برگشتیم ببینم چیه اونم نه یک بار سه بار با دست محکم به صورت بچه زد و داد میزد که چرا جلو مردم گریه میکنه,sadness,1,1,1,1,0,1
561,1637071242803986434,پیش بینی بورس فردا اسفند بورس امروز طبق پیش‌ بینی‌ها و همانطور که انتظار می‌رفت توانست عملکرد بسیار خوبی به نمایش بگذارد و از همان ابتدا تا انتهای معاملات با رنگ سبزی یکدست به پیشواز سال جدید برود,happiness,0,1,1,0,1,0
562,1404775531413913600,خانومایی که نامزد شورای شهر شدین و عکسهای آرایش کرده با یه لبخند ملیح و میزنید روی بنرها و پوسترهاتون خواستم بگم این نامزدی با اون نامزدی که شنیدین فرق داره ها اشتباه نشه,other,0,0,0,0,0,0
563,1618270486764613633,کودکی در ولایت غور بر اثر شلیک گلوله ناگهانی جان باخت,fear,1,1,1,1,0,1
564,1429801735053266958,تا وقتی بر نگردی اوضاع دنیا همینه کروناس برگرد,sadness,1,1,1,1,0,1
565,1644782306337636352, شبکه مستند یه مستند کیومرث پوراحمد گذاشته جز منفی نگری و پوچی چیزی از زندگیش درنمیاد روشنفکری که تو خود بدبخت بینی ب انتها رسیده و خودکشی کرده شده مقدس همینایی ک الان خودکشی رو تطهیر میکنن ی زمانی شعار زندگی میدادن و الان معلوم میشه هیچ اعتقادی ب این شعارشون ندارن در واقعیت,disgust,1,1,1,1,0,1
566,1630346739055210497,رهبر انقلاب آن کسانی که شخصیت و هویت خودشان در معرض ویرانی و نابودی است همه را در لبه ویرانی می‌بینید,sadness,1,1,1,1,0,0
567,1575161419221602305,اصفهان نجف‌آباد شلوغ شده و به سوی مردم تیراندازی و حمله شده خبر تایید نشده از شهادت یک پسر جوان مهسا امینی ششم مهر,fear,1,1,1,1,0,1
568,1652758501410721794,آغوشت بهترین پناه برای فرار از فکر و خیاله ,happiness,0,0,0,1,1,0
569,1657001914645594116,غریب چقدر فیلم خوبی بود چقدر نیاز این روزهاست حتما ببینید,happiness,0,0,0,0,1,0
570,1501542462011187200,آیا جادوگری در بازی میتواند تاثیر داشته باشد به باور من جادو و جادوگری تماما خرافات و دروغه ولی اینکه فرهاد مجیدی به همچین دستاویزی متوسل شده میبایست به جد پیگیری و رسیدگی و برخورد بشه کمترین آسیبی که این داستان میتونه داشته باشه تخریب روحیه جنگندگی تیم مقابله,sadness,1,1,0,1,0,0
571,1500157182402310149,هود چرا دیگه کار نمیکنه مادر زن رابین هود خطاب به دخترش,surprise,0,0,0,1,0,1
572,1634702039824363520,جان محبوبه موسوی در خطر است او در این ویدئو از فشاری که بر خانواده اش هست و ترس از اینکه اتفاقی برایش بیفتد میگوید,sadness,0,0,1,1,0,1
573,1658557672860405763,درسته دلیل اصلی حال بد الانم نیست ولی گاهی نگرانش میشم رفته کربلا گوشیشو زدن الانم سخت با هم ارتباط میتونیم بگیریم میدونم کلی مشکل براش میتونه پیش اومده باشه فقط امیدوارم خودشون براش پدری کنن و بهترین زیارت عمرش شه برا دلش صلوات میفرستین,sadness,0,0,0,1,0,0
574,1636799253765816343,مدودف معاون شورای امنیت ملی روسیه حکم بازداشت پوتین تنها به درد پاک کردن توالت می‌خورد,sadness,1,1,1,1,0,1
575,1637580694145597441,وقتی پوتین را عامل جنایات جنگی در اوکراین شناسانده میشه و حکم دستگیری او صادر میشه لذا کسیکه اورا در این جنایات همراهی و با این جنایتکار سال همکاری داشته نیز باید عامل جنایات جنگی مرتکب شده شناخته شود,anger,1,1,1,1,0,0
576,1656597237252730881,رفتم ترمیم مژه اومدم دیدم آینه به اون بزرگی رو ام گرفتم دستم و با خودم اوردم خونه,happiness,0,0,0,0,1,0
577,1569380405526106112,به کمیته داوران و بگی خونتون چه رنگیه میگن به رنگ فساد و تبانی و,anger,1,1,0,1,0,0
578,1657439239599013891,فلاحت‌پیشه برادران خالص‌ساز طعنه لاریجانی به نظارت استصوابی است نماینده سابق مجلس این حد از یکدستی در دهه‌های گذشته سابقه نداشته است جریان حاکم بر مجلس و دولت جنگ زرگری دارند و سال آخر مجلس نمایندگان یادشان افتاده نقد دولت کنند مجلس و دولت مسئول آنچه پیش آمده هستند,anger,1,1,1,1,0,1
579,1504924812430487557,از یه خونه باغ سنتی با سقف چوبی و بخاری لحاف درحالی که از تو باغ صدای حیوونا و باد لای درختا میاد بهتون شب بخیر میگم؛,happiness,0,0,0,0,1,0
580,1656318130979852296,در نشست هیات رهبری اتاق تجارت و سرمایه گذاری هرات با سرکنسولگری ترکمنستان در هرات پیرامون رفع برخی از مشکلات تاجران و سرمایه گذاران این ولایت در بندر تورغندی و دو سوی مرز صحبت شده و بر افزایش مبادلات تجارتی صحبت شد,happiness,0,0,0,0,1,0
581,1644713986435297285,فراخوان حضور در مراسم وداع با استاد کیومرث پوراحمد یکشنبه فروردین ساعت صبح مسجد جامع شهرک غرب تهران همه می‌آئیم برای حمایت از کسیکه دلسوز مردم بود,sadness,0,0,0,1,1,0
582,1491547974912069633,داره این شکلی روال میشه که حرف غیراصولی و دروغ بیشتر مورد اقبال عمومی قرار می گیره سوال این روزهام اینه؛ در اتمسفر منفی آیا میشه مثبت باقی موند بازار تجاری داخل هرروز برام کم ارزش تر میشه,sadness,1,1,1,1,0,1
583,1660032752245153799,یه کرم توی سرم داره مغزمو میخوره یه مار ماهی توی معدم داره تکون میخوره تهوع دارم و سردرد حس مرگ دارم امشب کاش زودتر بیاد تموم بشه,sadness,1,1,1,1,0,1
584,1468722859593900038,موحدیان رییس شورای شهر مشهد روزهای اول کار شورا در سخنانی جنجالی گفت که در شهرداری و شورا به زنان پست مدیریتی نمی‌دهیم همین آقا چند روز قبل از تقدیم پست مدیریتی به خواهر حسامی دفاعی جانانه کرد خواستم بگم که بدنیست آدم حداکثر سالی یکبار تغییر عقیده بده نه ماهی یکبار,anger,1,1,0,1,0,1
585,1504524831831830529,از دو کلمه بدم میاد آخرین قرن سومی‌هم به زودی بدم میاد,other,0,0,0,0,0,0
586,1659128462781628428,کثیف ترین کاری که یه نفر میتونه بکنه اینه که بعد از تموم شدن رابطه چت ها و عکس ها و مسایل خصوصی که بین طرفین بوده رو پخش کنه هر چقدر هم طرف باهاتون بد کرده باشه این کارتون رو توجیح نمیکنه,sadness,1,1,0,1,0,0
587,1504514038444830731,نه به دیروز که از شدت مه بالکن هم پیدا نبود نه به امروز که من و سبزه و سنبل همگی رو تراس در حال آفتاب گرفتن,happiness,0,0,0,1,1,0
588,1504400677698686981,خودم هم فکر نمی‌کردم محتواجویان به این زودی‌ها نظر عده زیادی رو به خودش جلب کنه از وقتی گزارش نیوزباکس رو دیدم امیدم برای ادامه مسیری که در پیش‌گرفتم دوچندان شده از همه شما محتوا دوستان ممنونم,happiness,0,0,0,0,1,0
589,1581670872234209281,تنها راه نجات ظهور اوست کاش بفهمند مردم دنیا که دیگر راهی نمانده جز آمدن تو چاره ی سامان این دنیای آشفته فقط تویی,sadness,0,0,0,1,1,0
590,1414080299038908417,بــــانــو ‌‌گنج به پنهان بودنش گنج است اگر پنهان نباشد و در دسترس دیگران ارزش ندارد دخترانه های من گنج های من است آن ها را در خانه پنهان کرده ام تا برایم ارزشمند باشد نجابت ایرانی,happiness,0,0,0,0,1,0
591,1496387184584179714,میدونید چی ترسناکه اینکه با یه سری آرمان و آرزو میری سال‌ها جون می‌کنی تو پیام‌رسان بله و ایتا و گپ و سایت باسلام کار می‌کنی بعد با طرح صیانت تبدیل میشی به همدست حکومت در سرکوب هرگونه آزادی اجتماعی آدم میترسه دیگه کار کنه تو این شرایط هر کاری تبدیل میشه به ابزار سلطه,anger,1,1,1,1,0,1
592,1496129909672009728,تکنیکالیست ها میگن این موج جدید شکل گرفته پایان اصلاح بورس هست که تارگتش هم شکستن سقف تاریخی شاخصه ولی ایندفعه صعود بازارروندنوسانی داره و بعیده شرایط سال و تکراربشه بنابراین میتونیم ازاین نوسانات بازار نهایت استفاده رو ببریم,happiness,0,1,1,1,1,1
593,1484613343268773889,اون شادی ای که قرار بود بخاطرش بی وقفه برقصیم پس کجاست چرا نمی رسه,sadness,0,0,0,1,1,0
594,1633515996265816074,وجود مبارزه مسلحانه کوردستان و احزابش است که جامعه کوردستان را زنده و فعال نگاه داشته است همه میدانستند که قتل ژینا چون یک دختر کورد است مثل قتلهای قبلی نخواهد بود کوردستان نام ممنوع شده ژینا را رمز کرد مبارزه ما برای تحقق حقوق انسانی است ,sadness,1,1,0,1,0,0
595,1626302455590920192,تصویر جدید جیمز وب از خوشه پاندورا خوشه پاندورا که با نام آبل نیز شناخته می‌شود یک کهکشان غول پیکر است که در فاصله تقریبا میلیارد سال نوری از زمین در صورت فلکی سنگتراش قرار دارد پیش از این تلسکوپ فضایی هابل ناسا نیز هسته مرکزی پاندو ,surprise,0,0,1,0,0,1
596,1594819835028201472,وقتی هزینه گرانبهای انقلاب کشتار و جان عزیز و خون و درد و چنین پر بها و گزاف است چه باید کرد نافرمانی مدنی و عمومی پرداخت نکردن انواع قبوض و مالیات به تعطیلی کشاندن همه مشاغل و منابع کسب درآمد رژیم مبارزه هوشمندانه اعتصابات سراسری و در نهایت تظاهرات میلیونی,anger,1,1,1,1,0,1
597,1497171891030671363,باندورا می گوید وقتی پایه های اخلاقی ضعیف میشود رفتارهای غیر اخلاقی نامگذاری جذاب می شود تا مسئولیت هارا کاهش دهند به رشوه می گویند شیرینی یه قالتاق بازی می گویند زرنگی به جنگ می گویند عملیات نظامی به قربانی کردن می گویند,anger,1,1,1,1,0,1
598,1411295722310340610,امروز مامان شاگردم اومد لباساشو پرو کنه و ببره ولی درواقع اومده بود برام برقصه اومده بود با رقصیدن حال منو خوب کنه ی خانم حدود پنجاه ساله سبزه سیر و تپل که میگفت با روزی دقیقه رقصیدن تونسته افسردگی سه ساله رو درمان کنه و استرسش رو تا مقدار زیادی کم کنه,happiness,0,0,0,0,1,0
599,1655623263358267407,کاش بفهمم چی میشه یهویی نصف شب جو میگیرتم که پاشم کلی ورزش کنم,happiness,1,0,1,0,1,1
600,1635728604486070272,برا اونایی که میگفتن چین به ایران پشت کرد و رفت سراغه عربستان بدجوری پماد لازمه وقتی از سیاست چیزی حالیت نیس لالمونی بگیر تا بعدا اینجوری خراب نشی قدرت کشورو استفاده به موقع از اون میتونه تمام معادلات رو تغییر بده,anger,1,1,1,1,1,1
601,1657729176349159427,دوست عزیز تو سیگار کشیدنو ترک نکردی تو سیگار خریدنو ترک کردی,anger,1,1,0,1,0,0
602,1455038411933458442,خبر دارید قیمت سهم‌ها چقدر از قیمت اعمال اوراق اختیار فروش تبعی آنها پایین‌تر است ونوین ٪ وتجارت ٪ وبصادر ٪ اخابر ٪ همراه ٪ شپنا ٪ فملی ٪ شتران ٪,surprise,1,1,1,1,1,1
603,1495173287239954441,نگران‌شون هستم نگران تو هم هستم اما می‌دونم مراقب هم هستید,sadness,0,0,0,1,1,0
604,1627968364676018176,یک دوست قدیمی در حد سلام و احوالپرسی بعد از سال پیام داده که خوبی یک کمکی میخواستم فتا زده به اشتباه کارت بانکی من رو مسدود کرده هر چقدر بانک زنگ میزنم میگن غیر حضوری نمیشه مشکل رو حل کرد گفتم خب گفت هزار میدم کمتر یا بیشتر این کارت من رو از مسدودی در بیار,surprise,0,0,1,1,0,1
605,1644935804031221760,واعظان کاین جلوه در محراب و منبر می‌کنند چون به خلوت می‌روند آن کار دیگر می‌کنند,sadness,1,0,0,1,0,0
606,1652638871673241600,نمیتونم فیلم پسری که در سبزوار برای دفاع از دختری مثل ما چاقو خورد و از دنیا رفت رو ببینم ولی میتونم ‌ببینم سکوت تلخ تک تک ما چقدر میتونه ارزش ها رو بی ارزش کنه اون پسر برادر ما بود برادر تک تک ماست,sadness,1,1,1,1,0,0
607,1492268147486904324,این علم است که قدرتمند است تنها علم و پیشرفت علم میتواند صلح ایجاد کند امنیت برقرار کند حتی مرزها را بردارد و همه جهان را همراه یا متحد کند از هر کشور و قوم و مذهبی آری علم بسیار زیباست,happiness,0,0,0,0,1,0
608,1632291284286070787,اعتراف یکی از رسانه‌های معتبر آلمانی شپیگل به فروش سلاح شیمیایی آلمان به صدام و کشتار مردم ایران و سربازان ایران توسط صدام با سلاح شیمیایی آلمانی اطفا تکثیر حداکثری این لینک,anger,1,1,1,1,0,1
609,1652207472659111936,خدایا تخریب‌کنندگان حرم بقیع و حامیان آنان را هزاران بار لعنت کن اگر نبود مجاهدت‌های مدافعان حرم و رشادت‌های حاج قاسم و یاران او این خطر بسیاری از حرم‌های اهل‌بیت را تهدید می‌کرد رحمت خدا بر مجاهدان جبهه‌ مقاومت ما ان‌شائالله جنه البقیع را خواهیم ساخت,sadness,1,0,0,1,0,0
610,1635499808944168960,توئیت بعضی هارو میخونم عمیقا خوشحالم که شلغشون قضاوت نیست و قرار نیست حکمی صادر کنن چون احتمالا میشن یکی بدتر از صلواتی هروقت طرف داستانو شنیدین و بعدش کسی ازتون نظر خواست اظهار فضل بفرمایید,anger,1,1,0,1,0,0
611,1505442121431584774,خیلی دوست دارم بدونم فاز اونایی که تبریک نوروز را پیش پیش میگن چیه دمت گرم که مهربونی هستید اما این رفتار خیلی چیپ هست,surprise,0,1,0,1,0,1
612,1659157341009326082,سلبریتی‌ها برای بقا‌ در فضای شهرت به دنبال سوژه هستند و شبکه‌های اجتماعی این بستر را بیش‌ازپیش مهیا کرده آنها به دنبال موضوعات احساسی هستند تا توجه را به خودجلب کنند برای همین یک روز حامی اراذل و اوباش و قاتلین می‌شوند یک روز ‌هم‌صدا با تجزیه‌طلبان,disgust,1,1,0,1,0,0
613,1644786063070601221,رمضان ماه مهمانی خداست و در این ماه انسان برای تقرب الی الله فرصت و زمینه‌های بیشتری دارد,happiness,0,0,0,0,1,0
614,1501553948670496774,یاد بگیریم عملکرد تیم خودمون رو ب حواشی تیم های دیگه ربط ندیم جادو گدایی امتیاز لابی پنالتی الان باید استفاده ظرفیت نود درصدی ورزشگاه در دربی و فشار پشت تیم برای بدست آوردن قهرمانی باشه فقط و تمام شاید اینها جنجال باشه تا شما چیزهای مهم تر فراموش بشه حواستون باشه,sadness,1,0,0,1,1,0
615,1502327972820238344,این دنیا همان دنیایی است که خدا گفته آفریدمش فاطمه و اهل خانه اش چند صباحی آنجا قدم بزنند باقی چرخش ایام راستش به گمانم سکر زمین از مستی عطر حضور علی است تو فکر کن به بهشت حضور یوسف‌فاطمه که حتی علی هم بالای منبر میزد روی قلبش و میگفت ها شوقا الی رویته,happiness,0,0,0,0,1,0
616,1634835469442912258,عبور میکند میرود آنجا گیر می‌افتد مرز اعتقادی و مرز سیاسی هم عینا همین ‌جور است؛ وقتی که مرز روشن نبود دشمن میتواند نفوذ کند میتواند خدعه کند میتواند فریبنده عمل بکند میتواند بر فضای مجازی مسلط بشود اگر مرز با دشمن روشن بود تسلط او بر فضای مجازی بر محیط فرهنگی به این,anger,1,0,1,0,0,0
617,1486966027145547776,صعود غرور آفرین تیم ملی فوتبال کشورمان ایران را تبریک میگویم,happiness,0,0,0,0,1,0
618,1493384520078438405,من به برای بهترین موزیک ویدئو در رای می دهم ,happiness,0,0,0,0,1,0
619,1659537937480941570,وسط خیابون اسلحه کشیدن اعدام شدن چرا انقد دیر,sadness,1,1,1,1,0,1
620,1624427600608108551,یه صحبت هم با برخی مسئولین نالایق این که؛ بزرگوار این مردم امروز به هر دلیلی که حضور پیدا کردن شک نکن واسه خاطر توئ مفت خور نبوده؛ به خودت نگیر,anger,1,1,0,1,0,0
621,1637418376292073473, پیچیدگی هر موضوعی رو با تحلیل و بررسی واقع بینانه میشه رفع کرد آیا احتمال انتقام میدهید آیا شیطنت دانش آموزان محتمل است ادعا شده وهم است با وسعتی که داره ممکنه عطف به اسیدپاشی تندروی محرزه آیا مصلحتی در عدم برخورد قائلید شخصا به تجربه پلیس مطمئنم چرا معما شد,anger,1,1,1,1,0,1
622,1660139674046701573,کاسب‌های محترمی که جز با سدمعبر بلد نیستین نون در بیارید صبح شما هم بخیر ده برابر یه دستفروش پیاده‌رو ر اشغال کردی تازه هنوز کرکره مغازه ر بالا نکشیدی و تعطیلی شهرداری نداره پایتخت,anger,1,1,0,1,1,1
623,1635478130935705600,نکبت السطنه پالانی سال داره پرخوری و مفت خوری میکنه گاهی هم میاد عرعر میکنه اخیرا هم برای خودش عنشور داده بیرون این مفلوک امیدوار باباش هم سن این تن لش بود مرد این تازه بفکر پادشاه شدن افتاده,sadness,1,1,1,1,0,1
624,1654498894049423364,حضرت عبدالعظیم الحسنی ع از دانشمندان شیعه واز راویان حدیث ائمه معصومین علیهم السلام و از چهره های بارز و محبوب و مورد اعتماد اهل بیت علیهم السلام بود,happiness,0,0,0,0,1,0
625,1465589411593265155,روزایی رو میگذرونیم که خیلیا به هزار و یک دلیل حالشون خوب نیست این روزا ممکنه بی‌دلیل مورد خشم آدمای خسته قرار بگیریم که با یا بی بهانه عصبانی میشن همین روزا با هم بیشتر مدارا کنیم اون آدم عصبی احتیاج به کمک داره این روزای سخت مراقب حال همدیگه باشیم,sadness,1,1,0,1,0,0
626,1653298165716590592,روز معلم رو به همه معلمین عزیز مخصوصا به آن مدیری که در فصل سرما جلوی در دبستان می ایستاد و هر دانش آموزی که کاپشن و کلاه نمی پوشید مثل بچه خودش تنشون می کرد تبریک میگم,sadness,1,1,0,1,0,0
627,1629042298985107459,وخامت اوضاع عمومی اقتصاد جهانی و وضعیت اقتصادی ایران در دوره اخیر درخواست های پناهندگی زیادی را به اتحادیه اروپا ارائه کرده است دلیل اصلی نیز این است که ما در خارج از کشور احساس امنیت می کنیم,fear,0,0,1,0,1,0
628,1607520953231200257, به بهانه سیزدمین سالگرد مصطفی شمارش سالهای مرگ مصطفی زیاد شده اگر بگویم مثل روز اول داغدارم دروغ گفته‌ام اما از روز اول خشمگین‌ترم گاهی که عدم حضور یک برادر را در زندگی‌ام احساس میکنم دوباره قلبم داغ میشود گاهی هم دلم میخواست جای‌ام با مصطفی عوض میشد و آن ور قضیه را میدیدم,sadness,1,1,1,1,0,0
629,1644998290159673346,خبرفوری اصفهان ایران آزادی تعدادی از اهالی ورزنه که بسیجی های مزاحم را گوشمالی داده بودند به قید وثیقه,sadness,1,1,1,1,0,1
630,1481764663763386369,سالهاست رفیق روزها و شب هایم است زمان هایی که ابر فرا میگیردش سراسر بغض می شوم انگاری که می فهمد مرا همان لحظه شگفتی خود را روانه جانم می کند و می بارد آنگاه باران می شود منجی زیبای من,sadness,0,0,0,1,1,0
631,1630276661026467849,واکنش تند ایران به ضرب و شتم نیروی مرزبانی توسط طالبان,sadness,1,1,1,1,0,1
632,1638210591931215873,بعد از سال که عیدها خونه نبودم امسال شب عید رفتم خونه مامانم و سال تحویل کنارش بودم امروز هم با هم رفتیم عید دیدنی پیش مادربزرگم و خاله‌هام و شوهراشون هم دیدم خیلی کیف داد همه یه کمی پیرتر بودن ولی قشنگ بودن و احساس خانواده و اینها بهم دست داد و قلبم گرم شد,happiness,0,0,0,0,1,0
633,1583920760552243201,چرا باید حتما دختر باشی تا فالوت کنند بابا مارو هم فالو کنید انقدرام فک میکنید ما بدرد نخور نیستیم,anger,1,1,0,1,0,1
634,1660043366556475395,خوشگلی ولی اخلاق نداری پس کنکلی,sadness,1,1,0,1,0,1
635,1635781106279620611,عمق این اقیانوس دیگه بقدری زیاد شده که زیر دریایی و جبرائیل و میکائیل هم در حال غرق شدن هستن چه انتظاریه از من هیچی خور و خواب و خشم و شهوت فقط واس من خااااار داره میفهمی یا نه پس ببند دهنتو چشم,sadness,1,1,1,1,0,1
636,1644978128681328641, بعضی افراد حتی پس از مرگشون باعث خیر هستند نمونه اش تک تک جاویدنامان وطن که باعث آگاهی و دادخواهی هستند این چهار نفر رو ولی به نامردی کشتند و این رو یادمون نمیره,sadness,1,1,0,1,0,1
637,1654469893247336448,سفر رییس جمهور به سوریه گام مهمی در تثبیت جغرافیای مقاومت است تنها ایجاد یک زیرساخت جامع فرانظامی از روابط است که می تواند در میان مدت آزادی عمل و کارآمدی بخش نظامی امنیتی مقاومت را تضمین کند,happiness,0,0,0,0,1,0
638,1639015136873644032,یه سوال خیلی مهم اگه شما بودید کسی که تاحالا برای کنکور آنچنان نخونده و میخواد تازه بخونه و خانوادش یک هفته میخوان برن مشهد و این دختر رو هم میخوان ببرن که تنها نمونه شما میرفتید مشهد یا نمیرفتید که درس بخونید خواهشا جواب بدید,sadness,1,0,1,1,0,1
639,1652255101266927618,دیروز مراقب آزمون استخدامی آموزش و پرورش بودم به حدی ناامید شدم از معلم های آینده که حد نداره نه تنها بی سواد بلکه وضع پوشش ها,sadness,1,1,1,1,0,1
640,1487047685999927300,بخاطر اسپاسم شدید عضلات پشت و کول و گردن رفتم دکتر؛ تا آمپول و پماد نوش کردیم؛ الانم که درازیدیم وسط هال درد باسنین چپ و راست هم اومده روش خلاصه اگه اسپاسم کردین هرچند گرونتره همون ماساژ و جکوزی پیشنهادات بهتری‌ان,fear,1,0,1,1,0,0
641,1463771726299287552,درخصوص پرونده قتل غزاله و قصاص آرمان چند نکته حائز اهمیت است متهم ردیف اول سیستم آموزشی غلط است در مرحله بعد عدم فرهنگسازی درخصوص ارتباط با جنس مخالف و عدم آگاهی در تعاملات اجتماعی جامعه است پاک کردن صورت مسئله به تنهایی کافی نیست,sadness,1,1,1,1,0,0
642,1660028105711288320,وقتی کسی می‌گفت خیلی خسته ام؛ در جوابش میگفتم خسته تن باشی اما الهی خسته دل نباشی این روزها خودم به این دعا محتاجم,sadness,0,0,0,1,0,0
643,1502877395585576961,برای ما اعتماد همیشه یکی از بزرگترین نادرترین و خوشترین موهبت ها در هستی مشترک انسان ها خواهد بود,happiness,0,0,0,0,1,0
644,1655575185880129537,برای یک مادر که درگیر سرطان هست و سطح هوشیاریش الان رسیده به دعا کنید شاید با نفس های حق شما خدا به دخترش و پدر مادر پیرش رحم کرد دوباره برگشت به زندگی,sadness,0,0,1,1,0,0
645,1653340024841162756,از یک نظام آموزشی عقب افتاده سنتی و ایدئولوژیک با معلمی که غم نان دارد و فکرش درگیر اجاره خانه و معیشت روزمره است و حقوقش کفاف مخارجش را نمی دهد و مجبور است یا مسافرکشی کرده یا شورت و کرست بفروشد نمی توان توقع داشت که شاگردان ممتاز و آینده ساز به جامعه تحویل دهد,sadness,1,1,0,1,0,0
646,1644968698665418753, مملکت مملکت توست خودت یارش باش رهبرم زاده زهراست نگهدارش باش,happiness,0,0,0,0,1,0
647,1644929371394789376,به جز از علی ع نباشد به جهان گره گشایی طلب مدد از او کــن چو رسد غم و بلایـــی چو به کارخویش مانی در رحمت علی ع زن به جز او به زخم دلها ننهد کسی دوایــــی,sadness,0,0,0,1,1,0
648,1505081390697701379,لو ان اهل القری آمنوا و اتقوا لفتحنا علیکم برکات من السما و الارض و لکن کذبوا فاخذناهم بما کانوا یکسبون؛ اگر مردم به خدا ایمان می آوردند و تقوا پیشه می کردند هر آینه برکات خودم را از آسمان و زمین بر آنها فرو می فرستادم ایمان تقوا پیشرفت اقتصاد قرآن,happiness,0,0,0,0,1,0
649,1635303914039025668,جو بایدن رئیس جمهور آمریکا امروز دوشنبه در سخنرانی خود تلاش کرد با تاکید بر مقاومت بانک‌های آمریکایی و توانایی جلوگیری از سرایت هراس به بخش بانکی در سراسر جهان جلوی بروز یک بحران در نتیجه تعطیلی بانک سیلیون ولی را بگیرد,happiness,0,0,1,0,1,1
650,1406560595831361540,ولی اینکه یه کسی تو زندگیتون‌ هست که وقتی عکس میگیرید اولین نفر برای اون میفرستید یا اگه عکس های جدیدتون رو نفرستید ممکنه دخور بشه خودش به اندازه کافی چندش رواعصاب و حال بهمزن هست لطفا حال مارم بد نکنید مرسی اه نامزد های رو اعصاب,sadness,1,1,0,1,0,1
651,1590436570469117952,اگه این روزا عصبی ای استرس داری بددهن شدی فشار عصبی داری روح روانت بهم ریخته خاستم بگم تنها نیستی و میلیون ها ایرانی مث تو ان درست میشه همه چی بالاخره درستش میکنیم,sadness,1,0,0,1,0,0
